Flow_ID,Source_IP,Source_Port,Destination_IP,Destination_Port,Protocol,Timestamp,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,ProtocolName
192.168.220.177-10.200.7.6-63600-3128-6,10.200.7.6,3128,192.168.220.177,63600,6,26/04/201711:11:19,21,2,0,12,0,HTTP
192.168.220.177-10.200.7.6-63600-3128-6,10.200.7.6,3128,192.168.220.177,63600,6,26/04/201711:11:19,194,2,0,12,0,HTTP
192.168.220.177-10.200.7.6-63592-3128-6,10.200.7.6,3128,192.168.220.177,63592,6,26/04/201711:11:19,398,2,0,12,0,HTTP
172.19.1.45-10.200.7.6-50228-3128-6,10.200.7.6,3128,172.19.1.45,50228,6,26/04/201711:11:19,71099,242,0,392942,0,HTTP
179.1.4.237-10.200.7.199-80-39149-6,10.200.7.199,39149,179.1.4.237,80,6,26/04/201711:11:19,8015,3,3,166,0,GOOGLE
192.168.10.47-10.200.7.6-51851-3128-6,192.168.10.47,51851,10.200.7.6,3128,6,26/04/201711:11:19,7233,3,12,232,3664,HTTP_CONNECT
192.168.180.29-10.200.7.7-56064-3128-6,192.168.180.29,56064,10.200.7.7,3128,6,26/04/201711:11:18,1221637,13,28,1096,808,HTTP_CONNECT
10.200.7.217-74.121.133.2-33382-443-6,10.200.7.217,33382,74.121.133.2,443,6,26/04/201711:11:18,1208022,13,8,648,306,SSL
192.168.180.29-10.200.7.7-56064-3128-6,192.168.180.29,56064,10.200.7.7,3128,6,26/04/201711:11:19,1463,1,1,6,6,HTTP_CONNECT
192.168.180.29-10.200.7.7-56064-3128-6,10.200.7.7,3128,192.168.180.29,56064,6,26/04/201711:11:19,247,2,0,12,0,HTTP
212.124.124.94-10.200.7.194-443-44459-6,10.200.7.194,44459,212.124.124.94,443,6,26/04/201711:11:18,298573,6,6,2277,628,SSL
192.168.180.51-10.200.7.4-57751-3128-6,192.168.180.51,57751,10.200.7.4,3128,6,26/04/201711:11:18,301145,5,37,2258,1485,HTTP_CONNECT
192.168.180.51-10.200.7.4-57751-3128-6,10.200.7.4,3128,192.168.180.51,57751,6,26/04/201711:11:19,1,2,0,485,0,HTTP
192.168.180.51-10.200.7.4-57751-3128-6,10.200.7.4,3128,192.168.180.51,57751,6,26/04/201711:11:19,1,2,0,485,0,HTTP
192.168.180.51-10.200.7.4-57751-3128-6,10.200.7.4,3128,192.168.180.51,57751,6,26/04/201711:11:19,1,2,0,485,0,HTTP
192.168.180.51-10.200.7.4-57751-3128-6,192.168.180.51,57751,10.200.7.4,3128,6,26/04/201711:11:19,1572,2,0,12,0,HTTP_CONNECT
213.239.207.69-10.200.7.196-80-35709-6,10.200.7.196,35709,213.239.207.69,80,6,26/04/201711:11:18,588186,10,8,293,4904,CONTENT_FLASH
212.124.124.94-10.200.7.194-443-44462-6,10.200.7.194,44462,212.124.124.94,443,6,26/04/201711:11:18,309326,5,6,2033,628,SSL
192.168.180.51-10.200.7.4-57753-3128-6,192.168.180.51,57753,10.200.7.4,3128,6,26/04/201711:11:18,312426,6,29,2502,648,HTTP_CONNECT
192.168.180.51-10.200.7.4-57753-3128-6,10.200.7.4,3128,192.168.180.51,57753,6,26/04/201711:11:19,1,2,0,485,0,HTTP_PROXY
192.168.180.51-10.200.7.4-57753-3128-6,192.168.180.51,57753,10.200.7.4,3128,6,26/04/201711:11:19,983,2,0,12,0,HTTP_CONNECT
10.200.1.166-10.200.7.194-443-41229-6,10.200.1.166,443,10.200.7.194,41229,6,26/04/201711:11:19,12,3,0,62,0,SSL
10.200.1.166-10.200.7.194-443-41229-6,10.200.1.166,443,10.200.7.194,41229,6,26/04/201711:11:19,245,3,3,31,0,SSL
212.124.124.94-10.200.7.194-443-44461-6,10.200.7.194,44461,212.124.124.94,443,6,26/04/201711:11:18,318263,6,5,2277,628,SSL
192.168.180.51-10.200.7.4-57752-3128-6,192.168.180.51,57752,10.200.7.4,3128,6,26/04/201711:11:18,326665,6,41,2502,1515,HTTP_CONNECT
192.168.180.51-10.200.7.4-57752-3128-6,10.200.7.4,3128,192.168.180.51,57752,6,26/04/201711:11:19,1,2,0,485,0,HTTP
212.124.124.94-10.200.7.194-443-44463-6,10.200.7.194,44463,212.124.124.94,443,6,26/04/201711:11:18,309063,6,6,2275,628,SSL
192.168.180.51-10.200.7.4-57754-3128-6,192.168.180.51,57754,10.200.7.4,3128,6,26/04/201711:11:18,311618,7,42,2500,1515,HTTP_CONNECT
192.168.180.51-10.200.7.4-57754-3128-6,10.200.7.4,3128,192.168.180.51,57754,6,26/04/201711:11:19,1,2,0,485,0,HTTP
192.168.180.51-10.200.7.4-57754-3128-6,10.200.7.4,3128,192.168.180.51,57754,6,26/04/201711:11:19,1,2,0,485,0,HTTP
192.168.180.51-10.200.7.4-57754-3128-6,10.200.7.4,3128,192.168.180.51,57754,6,26/04/201711:11:19,5,2,0,485,0,HTTP
192.168.180.51-10.200.7.4-57752-3128-6,192.168.180.51,57752,10.200.7.4,3128,6,26/04/201711:11:19,1551,2,0,12,0,HTTP_CONNECT
10.200.7.217-104.91.140.19-56550-443-6,10.200.7.217,56550,104.91.140.19,443,6,26/04/201711:11:19,1,5,0,154,0,SSL
192.168.180.51-10.200.7.4-57754-3128-6,192.168.180.51,57754,10.200.7.4,3128,6,26/04/201711:11:19,2222,2,0,12,0,HTTP_CONNECT
192.168.180.29-10.200.7.7-56077-3128-6,192.168.180.29,56077,10.200.7.7,3128,6,26/04/201711:11:18,1260830,133,206,6584,369426,HTTP_CONNECT
169.45.141.182-10.200.7.217-443-48446-6,10.200.7.217,48446,169.45.141.182,443,6,26/04/201711:11:18,1235297,91,116,2501,214273,SSL
192.168.180.29-10.200.7.7-56077-3128-6,192.168.180.29,56077,10.200.7.7,3128,6,26/04/201711:11:19,541,1,1,6,6,HTTP_CONNECT
192.168.180.29-10.200.7.7-56077-3128-6,10.200.7.7,3128,192.168.180.29,56077,6,26/04/201711:11:19,496,2,0,12,0,HTTP
212.124.124.94-10.200.7.194-443-44464-6,10.200.7.194,44464,212.124.124.94,443,6,26/04/201711:11:18,310974,6,7,1293,919,SSL
212.124.124.94-10.200.7.194-443-44464-6,10.200.7.194,44464,212.124.124.94,443,6,26/04/201711:11:19,97,2,0,12,0,SSL
192.168.180.51-10.200.7.4-57755-3128-6,192.168.180.51,57755,10.200.7.4,3128,6,26/04/201711:11:18,312673,5,48,532,3319,HTTP_CONNECT
192.168.180.51-10.200.7.4-57755-3128-6,10.200.7.4,3128,192.168.180.51,57755,6,26/04/201711:11:19,1,2,0,12,0,HTTP
192.168.180.51-10.200.7.4-57755-3128-6,10.200.7.4,3128,192.168.180.51,57755,6,26/04/201711:11:19,340,3,0,1534,0,HTTP
192.168.180.51-10.200.7.4-57755-3128-6,10.200.7.4,3128,192.168.180.51,57755,6,26/04/201711:11:19,1267,1,2,6,12,HTTP
10.200.7.217-104.91.140.19-56550-443-6,10.200.7.217,56550,104.91.140.19,443,6,26/04/201711:11:19,10598,3,5,12,62,SSL
192.168.130.245-10.200.7.7-1759-3128-6,192.168.130.245,1759,10.200.7.7,3128,6,26/04/201711:11:19,139136,19,27,1254,27305,GOOGLE
179.1.4.245-10.200.7.217-443-37361-6,10.200.7.217,37361,179.1.4.245,443,6,26/04/201711:11:19,138632,31,26,746,22768,SSL
192.168.130.245-10.200.7.7-1759-3128-6,192.168.130.245,1759,10.200.7.7,3128,6,26/04/201711:11:19,923,1,1,6,6,GOOGLE
192.168.130.245-10.200.7.7-1759-3128-6,10.200.7.7,3128,192.168.130.245,1759,6,26/04/201711:11:19,166,2,0,12,0,HTTP
172.19.1.46-10.200.7.7-52423-3128-6,172.19.1.46,52423,10.200.7.7,3128,6,26/04/201711:11:18,1090803,129,455,783,816316,HTTP_PROXY
10.200.7.217-74.121.133.2-33382-443-6,10.200.7.217,33382,74.121.133.2,443,6,26/04/201711:11:19,95185,1,1,6,6,SSL
179.1.4.245-10.200.7.217-443-37361-6,10.200.7.217,37361,179.1.4.245,443,6,26/04/201711:11:19,9632,1,1,0,0,SSL
192.168.180.29-10.200.7.7-56067-3128-6,192.168.180.29,56067,10.200.7.7,3128,6,26/04/201711:11:18,1329432,17,30,1628,18177,HTTP_CONNECT
184.172.240.219-10.200.7.217-443-43569-6,10.200.7.217,43569,184.172.240.219,443,6,26/04/201711:11:18,1305882,15,15,1132,9028,SSL
192.168.180.29-10.200.7.7-56067-3128-6,192.168.180.29,56067,10.200.7.7,3128,6,26/04/201711:11:19,591,1,1,6,6,HTTP_CONNECT
192.168.180.29-10.200.7.7-56067-3128-6,10.200.7.7,3128,192.168.180.29,56067,6,26/04/201711:11:19,62,2,0,12,0,HTTP
192.168.220.177-10.200.7.6-63590-3128-6,10.200.7.6,3128,192.168.220.177,63590,6,26/04/201711:11:17,1344543,58,10,37820,1110,HTTP_PROXY
216.58.222.66-10.200.7.196-443-32886-6,10.200.7.196,32886,216.58.222.66,443,6,26/04/201711:11:17,1344611,13,17,1104,7528,GOOGLE
192.168.220.177-10.200.7.6-63590-3128-6,10.200.7.6,3128,192.168.220.177,63590,6,26/04/201711:11:19,202,2,0,12,0,HTTP_PROXY
169.45.141.182-10.200.7.217-443-48446-6,10.200.7.217,48446,169.45.141.182,443,6,26/04/201711:11:19,90158,19,26,114,52151,SSL
192.168.180.37-10.200.7.9-1988-3128-6,192.168.180.37,1988,10.200.7.9,3128,6,26/04/201711:11:19,329213,13,68,766,56214,HTTP_CONNECT
192.168.180.37-10.200.7.9-1988-3128-6,10.200.7.9,3128,192.168.180.37,1988,6,26/04/201711:11:19,44,3,0,0,0,HTTP
207.244.80.182-10.200.7.199-443-46632-6,10.200.7.199,46632,207.244.80.182,443,6,26/04/201711:11:19,319177,20,11,2094,14693,SSL
192.168.180.37-10.200.7.9-1988-3128-6,10.200.7.9,3128,192.168.180.37,1988,6,26/04/201711:11:19,17,3,0,0,0,HTTP
192.168.90.65-10.200.7.8-53609-3128-6,192.168.90.65,53609,10.200.7.8,3128,6,26/04/201711:11:19,65047,6,11,252,662,HTTP_PROXY
192.168.90.65-10.200.7.8-53609-3128-6,10.200.7.8,3128,192.168.90.65,53609,6,26/04/201711:11:19,205,3,0,328,0,HTTP
192.168.90.65-10.200.7.8-53609-3128-6,10.200.7.8,3128,192.168.90.65,53609,6,26/04/201711:11:19,1,2,0,322,0,HTTP
192.168.10.41-10.200.7.9-50410-3128-6,192.168.10.41,50410,10.200.7.9,3128,6,26/04/201711:11:19,355658,5,20,331,5525,HTTP_PROXY
192.168.10.41-10.200.7.9-50410-3128-6,10.200.7.9,3128,192.168.10.41,50410,6,26/04/201711:11:19,1,2,0,12,0,HTTP
192.168.10.41-10.200.7.9-50410-3128-6,10.200.7.9,3128,192.168.10.41,50410,6,26/04/201711:11:19,62,2,0,12,0,HTTP
184.172.240.219-10.200.7.217-443-43569-6,10.200.7.217,43569,184.172.240.219,443,6,26/04/201711:11:19,94656,1,1,6,6,SSL
212.124.124.94-10.200.7.194-443-44465-6,10.200.7.194,44465,212.124.124.94,443,6,26/04/201711:11:19,322277,8,6,4212,186,SSL
192.168.180.51-10.200.7.4-57756-3128-6,192.168.180.51,57756,10.200.7.4,3128,6,26/04/201711:11:19,324488,8,47,4437,1830,HTTP_CONNECT
192.168.180.51-10.200.7.4-57756-3128-6,10.200.7.4,3128,192.168.180.51,57756,6,26/04/201711:11:19,1,2,0,770,0,HTTP
192.168.180.51-10.200.7.4-57756-3128-6,10.200.7.4,3128,192.168.180.51,57756,6,26/04/201711:11:19,1,2,0,770,0,HTTP
192.168.180.51-10.200.7.4-57756-3128-6,192.168.180.51,57756,10.200.7.4,3128,6,26/04/201711:11:19,1391,2,0,12,0,HTTP_CONNECT
192.168.81.7-10.200.7.6-51111-3128-6,192.168.81.7,51111,10.200.7.6,3128,6,26/04/201711:11:19,302194,3,4,786,535,DROPBOX
10.200.7.194-104.91.156.236-53951-80-6,10.200.7.194,53951,104.91.156.236,80,6,26/04/201711:11:19,37444,3,3,170,0,HTTP
212.124.124.94-10.200.7.194-443-44467-6,10.200.7.194,44467,212.124.124.94,443,6,26/04/201711:11:19,330667,6,6,4215,913,SSL
212.124.124.94-10.200.7.194-443-44467-6,10.200.7.194,44467,212.124.124.94,443,6,26/04/201711:11:19,655,2,0,12,0,SSL
192.168.180.51-10.200.7.4-57757-3128-6,192.168.180.51,57757,10.200.7.4,3128,6,26/04/201711:11:19,333083,8,44,4440,3328,HTTP_CONNECT
192.168.180.51-10.200.7.4-57757-3128-6,10.200.7.4,3128,192.168.180.51,57757,6,26/04/201711:11:19,5,2,0,12,0,HTTP
192.168.180.51-10.200.7.4-57757-3128-6,10.200.7.4,3128,192.168.180.51,57757,6,26/04/201711:11:19,1,2,0,12,0,HTTP
192.168.180.51-10.200.7.4-57757-3128-6,192.168.180.51,57757,10.200.7.4,3128,6,26/04/201711:11:19,317,2,0,12,0,HTTP_CONNECT
172.217.30.10-10.200.7.217-443-35966-6,172.217.30.10,443,10.200.7.217,35966,6,26/04/201711:11:19,499,2,5,126,0,GOOGLE
10.200.7.194-104.91.156.236-53952-80-6,10.200.7.194,53952,104.91.156.236,80,6,26/04/201711:11:19,37324,3,3,170,0,HTTP
192.168.180.37-10.200.7.9-1990-3128-6,192.168.180.37,1990,10.200.7.9,3128,6,26/04/201711:11:19,618807,11,61,609,28518,HTTP_CONNECT
207.244.80.182-10.200.7.199-443-46638-6,10.200.7.199,46638,207.244.80.182,443,6,26/04/201711:11:19,292639,14,10,2058,10145,SSL
192.168.180.37-10.200.7.9-1990-3128-6,10.200.7.9,3128,192.168.180.37,1990,6,26/04/201711:11:19,24,2,0,0,0,HTTP
192.168.180.37-10.200.7.9-1990-3128-6,10.200.7.9,3128,192.168.180.37,1990,6,26/04/201711:11:19,25,4,0,0,0,HTTP
192.168.10.47-10.200.7.6-51852-3128-6,192.168.10.47,51852,10.200.7.6,3128,6,26/04/201711:11:19,5729,3,13,232,2204,HTTP_CONNECT
10.200.7.194-104.91.156.236-53953-80-6,10.200.7.194,53953,104.91.156.236,80,6,26/04/201711:11:19,37309,3,3,170,0,HTTP
179.1.4.238-10.200.7.194-80-45702-6,10.200.7.194,45702,179.1.4.238,80,6,26/04/201711:11:19,44407,3,3,172,0,GOOGLE
192.168.151.4-10.200.7.5-51444-3128-6,192.168.151.4,51444,10.200.7.5,3128,6,26/04/201711:11:19,14276,5,17,233,8900,FACEBOOK
192.168.151.4-10.200.7.5-51443-3128-6,192.168.151.4,51443,10.200.7.5,3128,6,26/04/201711:11:19,15072,5,16,233,8900,FACEBOOK
179.1.4.238-10.200.7.194-80-45704-6,10.200.7.194,45704,179.1.4.238,80,6,26/04/201711:11:19,45967,3,3,172,0,GOOGLE
192.168.32.49-10.200.7.9-54509-3128-6,192.168.32.49,54509,10.200.7.9,3128,6,26/04/201711:11:19,9520,4,14,270,3722,GOOGLE
192.168.32.49-10.200.7.9-54509-3128-6,10.200.7.9,3128,192.168.32.49,54509,6,26/04/201711:11:19,11,2,0,12,0,HTTP
192.168.32.49-10.200.7.9-54509-3128-6,10.200.7.9,3128,192.168.32.49,54509,6,26/04/201711:11:19,51,2,0,12,0,HTTP
213.239.207.69-10.200.7.196-80-35715-6,10.200.7.196,35715,213.239.207.69,80,6,26/04/201711:11:19,658365,8,6,293,2922,CONTENT_FLASH
172.19.1.46-10.200.7.7-52425-3128-6,172.19.1.46,52425,10.200.7.7,3128,6,26/04/201711:11:19,29369,5,14,306,17713,WINDOWS_UPDATE
179.1.4.238-10.200.7.194-80-45707-6,10.200.7.194,45707,179.1.4.238,80,6,26/04/201711:11:19,41635,3,3,172,0,GOOGLE
192.168.180.37-10.200.7.9-1992-3128-6,192.168.180.37,1992,10.200.7.9,3128,6,26/04/201711:11:19,299002,14,67,766,34894,HTTP_CONNECT
207.244.80.182-10.200.7.199-443-46640-6,10.200.7.199,46640,207.244.80.182,443,6,26/04/201711:11:19,293653,15,10,622,6083,SSL
192.168.180.37-10.200.7.9-1992-3128-6,10.200.7.9,3128,192.168.180.37,1992,6,26/04/201711:11:19,1,2,0,0,0,HTTP
192.168.180.37-10.200.7.9-1992-3128-6,10.200.7.9,3128,192.168.180.37,1992,6,26/04/201711:11:19,135,2,0,0,0,HTTP
192.168.151.4-10.200.7.5-51445-3128-6,192.168.151.4,51445,10.200.7.5,3128,6,26/04/201711:11:20,3703,5,16,233,8900,FACEBOOK
192.168.72.43-10.200.7.7-56009-3128-6,192.168.72.43,56009,10.200.7.7,3128,6,26/04/201711:11:18,1706705,27,0,9760,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56014-3128-6,192.168.72.43,56014,10.200.7.7,3128,6,26/04/201711:11:18,1601309,17,0,5102,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56017-3128-6,192.168.72.43,56017,10.200.7.7,3128,6,26/04/201711:11:18,1547623,28,0,2056,0,HTTP_PROXY
192.168.72.43-10.200.7.7-55995-3128-6,192.168.72.43,55995,10.200.7.7,3128,6,26/04/201711:11:17,2139322,9,0,1074,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56011-3128-6,192.168.72.43,56011,10.200.7.7,3128,6,26/04/201711:11:18,1676819,9,0,2834,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56013-3128-6,192.168.72.43,56013,10.200.7.7,3128,6,26/04/201711:11:18,1611914,8,0,500,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56006-3128-6,192.168.72.43,56006,10.200.7.7,3128,6,26/04/201711:11:18,1939967,9,0,818,0,GOOGLE
192.168.72.43-10.200.7.7-55981-3128-6,192.168.72.43,55981,10.200.7.7,3128,6,26/04/201711:11:17,2379887,11,0,2016,0,YOUTUBE
192.168.72.43-10.200.7.7-55982-3128-6,192.168.72.43,55982,10.200.7.7,3128,6,26/04/201711:11:17,2379710,11,0,2016,0,YOUTUBE
192.168.72.43-10.200.7.7-55983-3128-6,192.168.72.43,55983,10.200.7.7,3128,6,26/04/201711:11:17,2379624,13,0,1928,0,YOUTUBE
179.1.4.204-10.200.7.217-443-55854-6,10.200.7.217,55854,179.1.4.204,443,6,26/04/201711:11:17,2372498,11,8,1466,302,YOUTUBE
179.1.4.207-10.200.7.217-443-53204-6,10.200.7.217,53204,179.1.4.207,443,6,26/04/201711:11:17,2372499,9,8,1466,302,YOUTUBE
179.1.4.231-10.200.7.217-443-50136-6,10.200.7.217,50136,179.1.4.231,443,6,26/04/201711:11:17,2372498,13,10,1466,516,YOUTUBE
179.1.4.207-10.200.7.217-443-53204-6,10.200.7.217,53204,179.1.4.207,443,6,26/04/201711:11:20,9824,1,1,0,0,YOUTUBE
179.1.4.204-10.200.7.217-443-55854-6,10.200.7.217,55854,179.1.4.204,443,6,26/04/201711:11:20,9826,1,1,0,0,YOUTUBE
179.1.4.231-10.200.7.217-443-50136-6,10.200.7.217,50136,179.1.4.231,443,6,26/04/201711:11:20,10582,1,1,0,0,YOUTUBE
216.138.192.140-10.200.7.194-80-42217-6,216.138.192.140,80,10.200.7.194,42217,6,26/04/201711:11:17,2344377,23,21,24403,0,HTTP
204.155.152.225-10.200.7.194-443-34856-6,10.200.7.194,34856,204.155.152.225,443,6,26/04/201711:11:19,173411,5,2,991,2920,SSL
172.19.1.46-10.200.7.7-52426-3128-6,172.19.1.46,52426,10.200.7.7,3128,6,26/04/201711:11:19,229814,5,18,306,17822,WINDOWS_UPDATE
172.19.1.46-10.200.7.7-52426-3128-6,10.200.7.7,3128,172.19.1.46,52426,6,26/04/201711:11:20,1,2,0,12,0,HTTP
192.168.180.37-10.200.7.9-1994-3128-6,192.168.180.37,1994,10.200.7.9,3128,6,26/04/201711:11:19,298160,15,76,2214,60517,HTTP_CONNECT
192.168.180.37-10.200.7.9-1994-3128-6,10.200.7.9,3128,192.168.180.37,1994,6,26/04/201711:11:20,105,3,0,0,0,HTTP
207.244.80.182-10.200.7.199-443-46643-6,10.200.7.199,46643,207.244.80.182,443,6,26/04/201711:11:19,291158,20,11,2094,13302,SSL
192.168.180.37-10.200.7.9-1994-3128-6,10.200.7.9,3128,192.168.180.37,1994,6,26/04/201711:11:20,1,2,0,0,0,HTTP
192.168.10.47-10.200.7.6-51853-3128-6,192.168.10.47,51853,10.200.7.6,3128,6,26/04/201711:11:20,79571,3,13,232,3664,HTTP_CONNECT
192.168.180.51-10.200.7.4-57761-3128-6,192.168.180.51,57761,10.200.7.4,3128,6,26/04/201711:11:20,250603,6,29,811,970,HTTP_CONNECT
10.200.7.194-66.150.48.63-38610-443-6,10.200.7.194,38610,66.150.48.63,443,6,26/04/201711:11:20,246500,5,2,535,137,SSL
192.168.180.51-10.200.7.4-57761-3128-6,10.200.7.4,3128,192.168.180.51,57761,6,26/04/201711:11:20,1,2,0,12,0,HTTP
192.168.180.51-10.200.7.4-57761-3128-6,10.200.7.4,3128,192.168.180.51,57761,6,26/04/201711:11:20,95,2,0,12,0,HTTP
192.168.180.51-10.200.7.4-57727-3128-6,192.168.180.51,57727,10.200.7.4,3128,6,26/04/201711:11:18,1670922,6,21,610,39196,HTTP_PROXY
10.200.7.194-52.1.215.98-39111-443-6,10.200.7.194,39111,52.1.215.98,443,6,26/04/201711:11:18,1670884,5,8,580,14951,AMAZON
199.101.134.236-10.200.7.194-443-42329-6,10.200.7.194,42329,199.101.134.236,443,6,26/04/201711:11:19,339691,5,4,1287,14211,SSL
130.211.115.4-10.200.7.194-443-52435-6,10.200.7.194,52435,130.211.115.4,443,6,26/04/201711:11:19,837952,6,7,1689,884,SSL
130.211.115.4-10.200.7.194-443-52435-6,10.200.7.194,52435,130.211.115.4,443,6,26/04/201711:11:20,31,2,0,0,0,SSL
192.168.180.51-10.200.7.4-57758-3128-6,192.168.180.51,57758,10.200.7.4,3128,6,26/04/201711:11:19,839987,6,39,1920,3247,HTTP_CONNECT
192.168.180.51-10.200.7.4-57758-3128-6,10.200.7.4,3128,192.168.180.51,57758,6,26/04/201711:11:20,1,2,0,753,0,HTTP
192.168.180.51-10.200.7.4-57758-3128-6,192.168.180.51,57758,10.200.7.4,3128,6,26/04/201711:11:20,17595,2,0,12,0,HTTP_CONNECT
179.1.4.223-10.200.7.199-443-47866-6,179.1.4.223,443,10.200.7.199,47866,6,26/04/201711:11:18,1754005,11,10,4662,1347,SSL
172.19.1.57-10.200.7.7-50186-3128-6,172.19.1.57,50186,10.200.7.7,3128,6,26/04/201711:11:19,707489,218,751,1057,1354085,HTTP_PROXY
192.168.72.43-10.200.7.7-56056-3128-6,192.168.72.43,56056,10.200.7.7,3128,6,26/04/201711:11:20,152961,15,0,1234,0,GOOGLE
172.19.1.56-10.200.7.6-50005-3128-6,10.200.7.6,3128,172.19.1.56,50005,6,26/04/201711:11:17,2464110,451,0,836381,0,HTTP
172.19.1.56-10.200.7.6-50005-3128-6,10.200.7.6,3128,172.19.1.56,50005,6,26/04/201711:11:20,1,2,0,12,0,HTTP
10.200.7.7-10.230.1.222-3128-50117-6,10.230.1.222,50117,10.200.7.7,3128,6,26/04/201711:11:20,69460,9,0,270,0,HTTP_PROXY
192.168.32.18-10.200.7.5-51340-3128-6,192.168.32.18,51340,10.200.7.5,3128,6,26/04/201711:11:20,147210,4,10,227,30,HTTP_CONNECT
192.168.102.25-10.200.7.8-53572-3128-6,192.168.102.25,53572,10.200.7.8,3128,6,26/04/201711:11:18,1859104,22,0,5765,0,MICROSOFT
10.200.7.218-65.52.108.33-36123-443-6,10.200.7.218,36123,65.52.108.33,443,6,26/04/201711:11:18,1858006,24,21,2793,28410,MICROSOFT
213.239.207.69-10.200.7.196-80-35719-6,10.200.7.196,35719,213.239.207.69,80,6,26/04/201711:11:19,592944,8,5,293,3056,CONTENT_FLASH
172.19.1.56-10.200.7.6-50006-3128-6,10.200.7.6,3128,172.19.1.56,50006,6,26/04/201711:11:20,154954,356,0,651851,0,HTTP
10.200.7.7-10.230.1.222-3128-50118-6,10.230.1.222,50118,10.200.7.7,3128,6,26/04/201711:11:20,167850,11,0,286,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56030-3128-6,192.168.72.43,56030,10.200.7.7,3128,6,26/04/201711:11:20,479222,21,0,3588,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56031-3128-6,192.168.72.43,56031,10.200.7.7,3128,6,26/04/201711:11:20,481287,21,0,1250,0,HTTP_PROXY
10.200.7.217-69.172.216.55-38534-80-6,10.200.7.217,38534,69.172.216.55,80,6,26/04/201711:11:20,491762,26,33,1126,60043,HTTP
192.168.72.43-10.200.7.7-56035-3128-6,192.168.72.43,56035,10.200.7.7,3128,6,26/04/201711:11:20,484020,10,0,1970,0,GOOGLE
172.217.29.66-10.200.7.217-443-36937-6,10.200.7.217,36937,172.217.29.66,443,6,26/04/201711:11:20,480627,13,10,1466,516,GOOGLE
192.168.180.37-10.200.7.9-1996-3128-6,192.168.180.37,1996,10.200.7.9,3128,6,26/04/201711:11:19,589135,13,78,2214,60702,HTTP_CONNECT
192.168.180.37-10.200.7.9-1996-3128-6,10.200.7.9,3128,192.168.180.37,1996,6,26/04/201711:11:20,13,5,0,2800,0,HTTP
207.244.80.182-10.200.7.199-443-46647-6,10.200.7.199,46647,207.244.80.182,443,6,26/04/201711:11:20,291941,19,11,2088,11813,SSL
192.168.180.37-10.200.7.9-1996-3128-6,10.200.7.9,3128,192.168.180.37,1996,6,26/04/201711:11:20,1,2,0,0,0,HTTP
192.168.72.43-10.200.7.7-56037-3128-6,192.168.72.43,56037,10.200.7.7,3128,6,26/04/201711:11:20,492201,12,0,1403,0,GOOGLE
216.58.222.198-10.200.7.217-443-48692-6,10.200.7.217,48692,216.58.222.198,443,6,26/04/201711:11:20,489226,13,10,1466,516,GOOGLE
192.168.180.16-10.200.7.5-45806-3128-6,192.168.180.16,45806,10.200.7.5,3128,6,26/04/201711:11:19,1293979,12,56,1381,50149,YOUTUBE
192.168.180.16-10.200.7.5-45806-3128-6,10.200.7.5,3128,192.168.180.16,45806,6,26/04/201711:11:20,24,2,0,0,0,HTTP
10.200.7.195-74.125.159.44-48059-443-6,10.200.7.195,48059,74.125.159.44,443,6,26/04/201711:11:19,1090852,12,6,1132,8095,YOUTUBE
192.168.180.16-10.200.7.5-45806-3128-6,10.200.7.5,3128,192.168.180.16,45806,6,26/04/201711:11:20,59,2,0,0,0,HTTP
10.200.7.217-68.67.178.170-50409-80-6,10.200.7.217,50409,68.67.178.170,80,6,26/04/201711:11:20,490598,36,41,21581,20170,HTTP
10.200.7.217-107.178.244.119-58455-443-6,107.178.244.119,443,10.200.7.217,58455,6,26/04/201711:11:20,382,2,5,110,0,GOOGLE
216.58.222.198-10.200.7.217-443-48692-6,10.200.7.217,48692,216.58.222.198,443,6,26/04/201711:11:20,11400,1,1,0,0,GOOGLE
10.200.7.217-69.172.216.55-38544-80-6,10.200.7.217,38544,69.172.216.55,80,6,26/04/201711:11:20,491799,29,40,561,61493,HTTP
10.200.7.217-69.172.216.55-38544-80-6,10.200.7.217,38544,69.172.216.55,80,6,26/04/201711:11:20,408,5,0,0,0,HTTP
172.19.1.46-10.200.7.7-52424-3128-6,172.19.1.46,52424,10.200.7.7,3128,6,26/04/201711:11:19,1288635,126,403,705,712420,HTTP_PROXY
192.168.32.18-10.200.7.5-51340-3128-6,10.200.7.5,3128,192.168.32.18,51340,6,26/04/201711:11:20,134798,11,0,231,0,HTTP
192.168.32.18-10.200.7.5-51340-3128-6,192.168.32.18,51340,10.200.7.5,3128,6,26/04/201711:11:20,343,1,1,6,6,HTTP_CONNECT
10.200.7.217-69.172.216.55-38548-80-6,10.200.7.217,38548,69.172.216.55,80,6,26/04/201711:11:20,492101,28,41,1134,67284,HTTP
